Date,Name,Year,Letterboxd URI,Rating
2017-04-29,The Wolverine,2013,https://boxd.it/2CWU,2
2017-04-29,About Time,2013,https://boxd.it/43bI,3
2017-04-29,Blackfish,2013,https://boxd.it/4Ym4,3.5
2017-04-29,The Heat,2013,https://boxd.it/4p9a,3
2017-04-29,Oculus,2013,https://boxd.it/4W9M,3
2017-04-29,Hansel & Gretel: Witch Hunters,2013,https://boxd.it/gmw,1.5
2017-04-29,Sharknado,2013,https://boxd.it/69Qc,1
2017-04-29,The To Do List,2013,https://boxd.it/4dAo,1.5
2017-04-29,Safe Haven,2013,https://boxd.it/3My6,1.5
2017-04-29,Odd Thomas,2013,https://boxd.it/5vJA,3
2017-04-29,Escape from Planet Earth,2012,https://boxd.it/2dXy,2.5
2017-04-29,Teen Beach Movie,2013,https://boxd.it/5rKa,2
2017-04-29,My Mom is a Character: The Film,2013,https://boxd.it/66ps,3
2017-04-29,Mamma Mia!,2008,https://boxd.it/1Tnq,2.5
2017-04-29,Zack and Miri Make a Porno,2008,https://boxd.it/1WsI,2
2017-04-29,The Chronicles of Narnia: Prince Caspian,2008,https://boxd.it/26Hy,2
2017-04-29,21,2008,https://boxd.it/20BO,2
2017-04-29,Madagascar: Escape 2 Africa,2008,https://boxd.it/1W2K,2
2017-04-29,You Don't Mess with the Zohan,2008,https://boxd.it/1VHs,1
2017-04-29,"Definitely, Maybe",2008,https://boxd.it/20eU,2
2017-04-29,Bedtime Stories,2008,https://boxd.it/1WPM,2
2017-04-29,Journey to the Center of the Earth,2008,https://boxd.it/38EI,2.5
2017-04-29,The House Bunny,2008,https://boxd.it/1RyG,2
2017-04-29,Sex and the City,2008,https://boxd.it/246q,1
2017-04-29,Semi-Pro,2008,https://boxd.it/1Qw0,1.5
2017-04-29,Four Christmases,2008,https://boxd.it/1SjM,1.5
2017-04-29,Ghost Town,2008,https://boxd.it/1Rd4,2.5
2017-04-29,Sex Drive,2008,https://boxd.it/1PZg,2
2017-04-29,The Love Guru,2008,https://boxd.it/1Sm2,0.5
2017-04-29,Camp Rock,2008,https://boxd.it/1PHw,1
2017-04-29,Fool's Gold,2008,https://boxd.it/1ZXE,2
2017-04-29,Made of Honor,2008,https://boxd.it/1VsC,1.5
2017-04-29,The Sisterhood of the Traveling Pants 2,2008,https://boxd.it/1WS2,2
2017-04-29,Nim's Island,2008,https://boxd.it/1W8y,2
2017-04-29,My Best Friend's Girl,2008,https://boxd.it/1POM,1.5
2017-04-29,Over Her Dead Body,2008,https://boxd.it/1QH8,1.5
2017-04-29,College Road Trip,2008,https://boxd.it/1Q3C,2
2017-04-29,Space Chimps,2008,https://boxd.it/1T3q,2
2017-04-29,Minutemen,2008,https://boxd.it/1AG4,1
2017-04-29,My Sassy Girl,2008,https://boxd.it/1OzG,1.5
2017-04-29,Picture This,2008,https://boxd.it/1LLY,0.5
2017-04-29,Ghost Rider,2007,https://boxd.it/290M,1.5
2017-04-29,Stardust,2007,https://boxd.it/272w,3.5
2017-04-29,Bridge to Terabithia,2007,https://boxd.it/28YG,2.5
2017-04-29,The Golden Compass,2007,https://boxd.it/272Q,2
2017-04-29,Beowulf,2007,https://boxd.it/26Xw,1
2017-04-29,Walk Hard: The Dewey Cox Story,2007,https://boxd.it/21wK,2
2017-04-29,P.S. I Love You,2007,https://boxd.it/229C,2
2017-04-29,Dan in Real Life,2007,https://boxd.it/218y,2
2017-04-29,Waitress,2007,https://boxd.it/1Vt6,3
2017-04-29,Teeth,2007,https://boxd.it/1QMM,2.5
2017-04-29,Music and Lyrics,2007,https://boxd.it/1Usw,1.5
2017-04-29,I Now Pronounce You Chuck & Larry,2007,https://boxd.it/25cE,1.5
2017-04-29,Good Luck Chuck,2007,https://boxd.it/1Xg4,1.5
2017-04-29,No Reservations,2007,https://boxd.it/256w,1.5
2017-04-29,Nancy Drew,2007,https://boxd.it/1OSe,2
2017-04-30,Monsoon Wedding,2001,https://boxd.it/2aiM,4
2017-05-07,Guardians of the Galaxy Vol. 2,2017,https://boxd.it/8MxC,4
2017-05-08,Space Mutiny,1988,https://boxd.it/1hCW,0.5
2017-05-09,Casting JonBenet,2017,https://boxd.it/fgXM,3
2017-05-10,Green Room,2015,https://boxd.it/a75m,4
2017-05-10,Santa Claus Conquers the Martians,1964,https://boxd.it/1hiC,1
2017-05-13,Irrational Man,2015,https://boxd.it/8JOq,2
2017-05-13,The Interview,2014,https://boxd.it/6KQ4,1
2017-05-13,The Bounty Hunter,2010,https://boxd.it/1rtU,1.5
2017-05-13,I Accuse My Parents,1944,https://boxd.it/1jrc,2
2017-05-13,Father Frost,1964,https://boxd.it/1CGq,2
2017-05-19,Hairspray Live!,2016,https://boxd.it/eq5e,3
2017-05-20,Goon,2011,https://boxd.it/2B6o,3
2017-06-11,Bulletproof Monk,2003,https://boxd.it/1T1k,1.5
2017-06-12,Beauty and the Beast,2017,https://boxd.it/ar0c,1.5
2017-06-14,The Space Between Us,2017,https://boxd.it/cF0u,1
2017-06-15,The Bye Bye Man,2017,https://boxd.it/9b2k,1.5
2017-06-15,A Monster Calls,2016,https://boxd.it/7DjE,3
2017-06-25,Clerks,1994,https://boxd.it/2706,3.5
2017-06-29,Wonder Woman,2017,https://boxd.it/9roG,4
2017-06-29,Hairspray,1988,https://boxd.it/1UKK,3
2017-07-01,Clerks II,2006,https://boxd.it/26ZC,3
2017-07-02,Baby Driver,2017,https://boxd.it/bhF2,3.5
2017-07-02,Christine,1983,https://boxd.it/1ZRQ,4
2017-07-06,Blast from the Past,1999,https://boxd.it/1ToS,3.5
2017-07-12,Slack Bay,2016,https://boxd.it/cTOI,2.5
2017-07-12,Spider-Man: Homecoming,2017,https://boxd.it/aboM,3.5
2017-07-16,The Beguiled,2017,https://boxd.it/dZ1k,2
2017-07-16,The Little Hours,2017,https://boxd.it/ewec,3.5
2017-07-20,The Big Sick,2017,https://boxd.it/eHvy,4.5
2017-07-21,Teenagers from Outer Space,1959,https://boxd.it/1cJy,1.5
2017-07-25,Maudie,2016,https://boxd.it/ceaW,3
2017-07-26,Girls Trip,2017,https://boxd.it/eL4G,4
2017-07-26,Dunkirk,2017,https://boxd.it/d0Y6,3
2017-08-01,In a Heartbeat,2017,https://boxd.it/ggzW,5
2017-08-01,Dead Poets Society,1989,https://boxd.it/2aSg,4.5
2017-08-02,Despicable Me 3,2017,https://boxd.it/azpu,2
2017-08-05,Landline,2017,https://boxd.it/eOYM,3
2017-08-07,Detroit,2017,https://boxd.it/el3C,4
2017-08-07,Nine to Five,1980,https://boxd.it/1F2S,4
2017-08-11,Lion,2016,https://boxd.it/b2La,3
2017-08-13,2012,2009,https://boxd.it/1OE2,1
2017-08-18,A Haunting In Connecticut,2002,https://boxd.it/1eos,1
2017-08-23,Annabelle: Creation,2017,https://boxd.it/dSxe,2.5
2017-08-23,Halloween II,1981,https://boxd.it/1UeE,2.5
2017-08-27,The Adventures of Ichabod and Mr. Toad,1949,https://boxd.it/1Q7E,3
2017-09-07,John Dies at the End,2012,https://boxd.it/2BSW,2
2017-09-12,Wind River,2017,https://boxd.it/dR3i,3.5
2017-09-13,The Houses October Built,2014,https://boxd.it/9fyO,0.5
2017-09-15,Ballerina,2016,https://boxd.it/bpga,2.5
2017-09-20,Hasan Minhaj: Homecoming King,2017,https://boxd.it/gn6M,4
2017-09-20,It,2017,https://boxd.it/bC8e,4
2017-09-22,Home Again,2017,https://boxd.it/f9QE,1.5
2017-09-22,The Hitman's Bodyguard,2017,https://boxd.it/dCmO,3
2017-09-26,Halloween III: Season of the Witch,1982,https://boxd.it/1VFc,2
2017-09-27,Kingsman: The Golden Circle,2017,https://boxd.it/buJm,3
2017-09-28,Wall Street,1987,https://boxd.it/1VFG,3
2017-10-05,Hobo with a Shotgun,2011,https://boxd.it/H5s,2.5
2017-10-13,American Made,2017,https://boxd.it/bb66,2.5
2017-10-14,Video Games: The Movie,2014,https://boxd.it/84g8,2.5
2017-10-14,Atari: Game Over,2014,https://boxd.it/8NHo,3
2017-10-16,The Lego Ninjago Movie,2017,https://boxd.it/8lEw,3
2017-10-17,Happy Death Day,2017,https://boxd.it/fDz4,3
2017-10-18,My Life as a Zucchini,2016,https://boxd.it/dL2y,3.5
2017-10-21,Victoria & Abdul,2017,https://boxd.it/f00O,2
2017-10-29,Battle of the Sexes,2017,https://boxd.it/cNxw,3
2017-11-01,The Haunting in Connecticut,2009,https://boxd.it/1Gko,1
2017-11-04,Stand by Me,1986,https://boxd.it/2aOe,4
2017-11-04,Suburbicon,2017,https://boxd.it/dQ8Q,2.5
2017-11-08,Thor: Ragnarok,2017,https://boxd.it/8MHi,4.5
2017-11-15,Loving Vincent,2017,https://boxd.it/biIQ,3
2017-11-15,Murder on the Orient Express,1974,https://boxd.it/24IY,4
2017-11-15,Pokémon the Movie: I Choose You!,2017,https://boxd.it/fw1k,0.5
2017-11-18,Justice League,2017,https://boxd.it/4w68,2
2017-11-18,Gifted,2017,https://boxd.it/e5dG,3
2017-11-20,The Handmaiden,2016,https://boxd.it/948A,4.5
2017-11-21,Wonder,2017,https://boxd.it/ekeY,3
2017-11-22,Miss Hokusai,2015,https://boxd.it/81iq,3
2017-11-27,The Boss Baby,2017,https://boxd.it/9mfO,1.5
2017-11-29,Coco,2017,https://boxd.it/bYJQ,4
2017-12-03,Captain Underpants: The First Epic Movie,2017,https://boxd.it/8312,3.5
2017-12-03,Valerian and the City of a Thousand Planets,2017,https://boxd.it/biYY,2.5
2017-12-04,Murder on the Orient Express,2017,https://boxd.it/dHjA,3.5
2017-12-04,Invasion of the Body Snatchers,1956,https://boxd.it/1TAa,3.5
2017-12-07,"Three Billboards Outside Ebbing, Missouri",2017,https://boxd.it/ceBS,4.5
2017-12-09,The Disaster Artist,2017,https://boxd.it/cTqc,3.5
2017-12-10,Lady Bird,2017,https://boxd.it/dGNE,4.5
2017-12-13,Cronos,1993,https://boxd.it/1TjS,3.5
2017-12-23,Downsizing,2017,https://boxd.it/9Ajq,2.5
2017-12-23,Ferdinand,2017,https://boxd.it/cC7i,3
2017-12-24,Star Wars: The Last Jedi,2017,https://boxd.it/5xme,3
2017-12-29,The Shape of Water,2017,https://boxd.it/dZ5m,5
2017-12-29,But I'm a Cheerleader,1999,https://boxd.it/1CW4,3.5
2018-01-02,The Greatest Showman,2017,https://boxd.it/acjI,3
2018-01-02,Jumanji: Welcome to the Jungle,2017,https://boxd.it/bUeE,3.5
2018-01-04,Elvis Has Left the Building,2004,https://boxd.it/17Rs,3
2018-01-05,Absolutely Anything,2015,https://boxd.it/34Ry,2.5
2018-01-05,The Way He Looks,2014,https://boxd.it/70yA,4
2018-01-05,I Don't Want to Go Back Alone,2010,https://boxd.it/2nQC,4
2018-01-08,Pitch Perfect 3,2017,https://boxd.it/bUre,1.5
2018-01-12,Angels in the Outfield,1994,https://boxd.it/1wYo,3
2018-01-12,Darkest Hour,2017,https://boxd.it/dZZa,3
2018-01-14,Cashback,2006,https://boxd.it/1Sf6,2.5
2018-01-14,We're Back! A Dinosaur's Story,1993,https://boxd.it/1G7u,1.5
2018-01-15,Proud Mary,2018,https://boxd.it/fIMi,3
2018-01-18,1776,1972,https://boxd.it/1N98,3
2018-01-18,The Birdcage,1996,https://boxd.it/1UTi,4
2018-01-19,Mary and the Witch's Flower,2017,https://boxd.it/ffTY,3.5
2018-01-20,Icarus,2017,https://boxd.it/fmje,4
2018-01-20,Transamerica,2005,https://boxd.it/2aa4,3
2018-01-21,Paddington,2014,https://boxd.it/3RKw,3.5
2018-01-23,Chasing Amy,1997,https://boxd.it/274W,2
2018-01-27,Where the Heart Is,2000,https://boxd.it/1VWM,1.5
2018-02-03,"I, Tonya",2017,https://boxd.it/dzR0,4
2018-02-04,I Don't Feel at Home in This World Anymore,2017,https://boxd.it/f42u,3.5
2018-02-05,The Post,2017,https://boxd.it/fTeG,3.5
2018-02-07,Mudbound,2017,https://boxd.it/eCsu,4
2018-02-11,Phantom Thread,2017,https://boxd.it/e4uc,2
2018-02-12,Peter Rabbit,2018,https://boxd.it/di8W,3
2018-02-14,Winchester,2018,https://boxd.it/eGWS,2
2018-02-15,The Night Before,2015,https://boxd.it/9n9W,3
2018-02-24,Blade Runner 2049,2017,https://boxd.it/b8wK,3
2018-02-25,Ingrid Goes West,2017,https://boxd.it/evUQ,3
2018-02-26,The Intervention,2016,https://boxd.it/bO52,2
2018-02-26,Call Me by Your Name,2017,https://boxd.it/dYmm,0.5
2018-02-27,The Breadwinner,2017,https://boxd.it/frLs,4.5
2018-03-02,Marshall,2017,https://boxd.it/dJWa,3.5
2018-03-02,Revolting Rhymes,2016,https://boxd.it/ffcg,4
2018-03-03,"Roman J. Israel, Esq.",2017,https://boxd.it/ezRc,2.5
2018-03-04,Good Time,2017,https://boxd.it/fcFu,2.5
2018-03-05,The Killing of a Sacred Deer,2017,https://boxd.it/dZ5G,4
2018-03-05,Atomic Blonde,2017,https://boxd.it/blDk,3
2018-03-08,Tower of Terror,1997,https://boxd.it/UTK,2
2018-03-09,The Haunted Mansion,2003,https://boxd.it/1Vtq,1.5
2018-03-11,Game Night,2018,https://boxd.it/fRtu,3
2018-03-14,Twin Peaks: Fire Walk with Me,1992,https://boxd.it/27Qw,3
2018-03-17,Black Panther,2018,https://boxd.it/8MHs,4.5
2018-03-17,I Can't Think Straight,2008,https://boxd.it/1jAI,2.5
2018-03-17,Girltrash: All Night Long,2014,https://boxd.it/7v3e,3
2018-03-17,Show Me Love,1998,https://boxd.it/1TmW,3.5
2018-03-18,The Firefly,2013,https://boxd.it/fq9i,3
2018-03-19,The New Girlfriend,2014,https://boxd.it/8LM2,4
2018-03-20,"Love, Simon",2018,https://boxd.it/g02s,4.5
2018-03-22,Annihilation,2018,https://boxd.it/9yzm,3.5
2018-03-27,Better Off Dead...,1985,https://boxd.it/1PFU,3.5
2018-03-27,A Wrinkle in Time,2018,https://boxd.it/el46,3
2018-03-31,Pacific Rim: Uprising,2018,https://boxd.it/83Qa,3.5
2018-03-31,The Country Bears,2002,https://boxd.it/1H8e,0.5
2018-04-02,Grosse Pointe Blank,1997,https://boxd.it/1YGW,3
2018-04-03,The Sandlot,1993,https://boxd.it/1TDy,3
2018-04-03,Alto,2015,https://boxd.it/bXW0,1
2018-04-03,Grabbers,2012,https://boxd.it/2XL4,3
2018-04-05,Strange Brew,1983,https://boxd.it/1R3S,3
2018-04-06,The Little Shop of Horrors,1960,https://boxd.it/1xDm,3
2018-04-08,Ready Player One,2018,https://boxd.it/aZes,2
2018-04-08,The Muppet Movie,1979,https://boxd.it/1UrS,4
2018-04-11,The Muppets Take Manhattan,1984,https://boxd.it/1SP4,2.5
2018-04-11,Muppets from Space,1999,https://boxd.it/1WOO,3
2018-04-17,Isle of Dogs,2018,https://boxd.it/dZrW,4
2018-04-20,Black Orpheus,1959,https://boxd.it/11PU,3.5
2018-04-22,9,2009,https://boxd.it/1Scm,2.5
2018-04-26,Brokeback Mountain,2005,https://boxd.it/2b2q,4
2018-04-29,Hollywoodland,2006,https://boxd.it/290W,2
2018-04-29,A Quiet Place,2018,https://boxd.it/fVJQ,3
2018-04-30,Dallas Buyers Club,2013,https://boxd.it/4O8G,3.5
2018-05-01,Sunshine Cleaning,2008,https://boxd.it/1QRs,3
2018-05-07,Blockers,2018,https://boxd.it/fxEW,3
2018-05-07,Neighbors,2014,https://boxd.it/5Txe,3
2018-05-07,Neighbors 2: Sorority Rising,2016,https://boxd.it/aA80,3
2018-05-10,Avengers: Infinity War,2018,https://boxd.it/9vEe,3
2018-05-10,Doctor Strange,2016,https://boxd.it/8MH8,3
2018-05-11,UHF,1989,https://boxd.it/1SFI,3
2018-05-21,Valley Girl,1983,https://boxd.it/1FNa,3.5
2018-05-26,3 Men and a Baby,1987,https://boxd.it/1SpA,3
2018-06-02,Side Effects,2013,https://boxd.it/3GA6,3
2018-06-02,God's Own Country,2017,https://boxd.it/faZM,2.5
2018-06-02,Deadpool 2,2018,https://boxd.it/dlLM,3
2018-06-08,Solo: A Star Wars Story,2018,https://boxd.it/bGWs,3.5
2018-06-09,Ocean's Eight,2018,https://boxd.it/eaai,3.5
2018-06-13,Hereditary,2018,https://boxd.it/hNVe,3
2018-06-14,Hotel Artemis,2018,https://boxd.it/ejwW,3.5
2018-06-14,Professor Marston and the Wonder Women,2017,https://boxd.it/eRPS,4
2018-06-14,Don't Breathe,2016,https://boxd.it/9yzw,3
2018-06-15,Daphne & Velma,2018,https://boxd.it/hDTM,2
2018-06-15,Incredibles 2,2018,https://boxd.it/7IPg,4
2018-06-16,The Dark Crystal,1982,https://boxd.it/1Tm8,3.5
2018-06-16,Lazer Team,2015,https://boxd.it/8wHG,2.5
2018-06-16,The Wild Thornberrys Movie,2002,https://boxd.it/1Ok2,3
2018-06-16,Rugrats Go Wild,2003,https://boxd.it/1D30,1.5
2018-06-17,Calvary,2014,https://boxd.it/4WE6,4.5
2018-06-18,Molly's Game,2017,https://boxd.it/dSl8,3.5
2018-06-18,Baywatch,2017,https://boxd.it/biG6,3
2018-06-27,Seashore,2015,https://boxd.it/atu4,2.5
2018-06-28,Star Wars: The Clone Wars,2008,https://boxd.it/1Sly,3
2018-06-29,"To Each, Her Own",2018,https://boxd.it/jldW,1.5
2018-07-01,Oz the Great and Powerful,2013,https://boxd.it/2cAI,2
2018-07-01,It Happened One Night,1934,https://boxd.it/25Ng,3.5
2018-07-01,Reality Bites,1994,https://boxd.it/26iI,2
2018-07-02,When Harry Met Sally...,1989,https://boxd.it/29W2,2
2018-07-03,Incident On and Off a Mountain Road,2005,https://boxd.it/al7w,2
2018-07-04,Bubba Ho-tep,2002,https://boxd.it/1Y02,3
2018-07-04,The Pit and the Pendulum,1961,https://boxd.it/1prM,3
2018-07-05,A Perfect Getaway,2009,https://boxd.it/1S3Y,2.5
2018-07-05,King Arthur,2004,https://boxd.it/1YAa,2
2018-07-05,The Assassination of Jesse James by the Coward Robert Ford,2007,https://boxd.it/24dG,3
2018-07-05,Victor/Victoria,1982,https://boxd.it/1RzE,3.5
2018-07-09,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,https://boxd.it/2agQ,2
2018-07-11,THX 1138,1971,https://boxd.it/29Ww,2
2018-07-12,Trading Places,1983,https://boxd.it/28sK,3
2018-07-12,Sucker Punch,2011,https://boxd.it/1yYg,1.5
2018-07-15,Freeway,1996,https://boxd.it/1Uju,2.5
2018-07-16,Jurassic World: Fallen Kingdom,2018,https://boxd.it/bOnU,3.5
2018-07-16,Paranormal Activity,2007,https://boxd.it/1yIM,1
2018-07-17,Purple Rain,1984,https://boxd.it/1Pta,3.5
2018-07-18,Wadjda,2012,https://boxd.it/4drw,4
2018-07-19,Scooby-Doo on Zombie Island,1998,https://boxd.it/1QIg,2.5
2018-07-19,Ant-Man and the Wasp,2018,https://boxd.it/cqUW,4
2018-07-23,Sorry to Bother You,2018,https://boxd.it/f21E,3.5
2018-07-26,Superman,1978,https://boxd.it/27Qm,3
2018-07-28,Superman II,1980,https://boxd.it/204q,3
2018-07-28,Superman II: The Richard Donner Cut,2006,https://boxd.it/n7Vy,3.5
2018-07-29,Black Swan,2010,https://boxd.it/Sw0,4
2018-07-29,True Romance,1993,https://boxd.it/2aBa,3.5
2018-07-30,Attack the Block,2011,https://boxd.it/hFO,3.5
2018-07-30,Quantum of Solace,2008,https://boxd.it/1Vs8,1.5
2018-07-30,Tomb Raider,2018,https://boxd.it/bgbA,3
2018-07-30,Summer Wars,2009,https://boxd.it/1oDC,3.5
2018-07-31,Rampage,2018,https://boxd.it/f9a4,3
2018-08-01,The Mothman Prophecies,2002,https://boxd.it/26xo,2
2018-08-03,Four Weddings and a Funeral,1994,https://boxd.it/29KA,2
2018-08-03,12 Angry Men,1957,https://boxd.it/2auI,4.5
2018-08-06,Certain Women,2016,https://boxd.it/bk7W,4
2018-08-06,Mamma Mia! Here We Go Again,2018,https://boxd.it/gnfO,3
2018-08-06,La Cage aux Folles,1978,https://boxd.it/24g6,4
2018-08-07,Creature from the Black Lagoon,1954,https://boxd.it/1UXk,2.5
2018-08-07,Rare Exports: A Christmas Tale,2010,https://boxd.it/IyU,3
2018-08-08,Crimson Peak,2015,https://boxd.it/62Ty,4
2018-08-08,The General,1926,https://boxd.it/29co,3.5
2018-08-09,Ouija: Origin of Evil,2016,https://boxd.it/b5EG,3
2018-08-10,The Darkest Minds,2018,https://boxd.it/fRBo,2.5
2018-08-11,Death Proof,2007,https://boxd.it/27GG,4
2018-08-11,Slap Shot,1977,https://boxd.it/1TtS,3
2018-08-13,Alex Strangelove,2018,https://boxd.it/iwqA,2.5
2018-08-13,All the King's Men,1949,https://boxd.it/1vQI,2.5
2018-08-14,The Mummy,1932,https://boxd.it/1LnW,3
2018-08-14,The Florida Project,2017,https://boxd.it/dMG0,5
2018-08-15,The Maltese Falcon,1931,https://boxd.it/1pTG,3
2018-08-16,Satan Met a Lady,1936,https://boxd.it/1pTQ,3
2018-08-17,Mostly Martha,2001,https://boxd.it/256m,4
2018-08-18,The Maltese Falcon,1941,https://boxd.it/29c4,2.5
2018-08-19,Gone Girl,2014,https://boxd.it/6hQu,4
2018-08-20,Divine Secrets of the Ya-Ya Sisterhood,2002,https://boxd.it/1Yjy,2.5
2018-08-21,Clash of the Titans,1981,https://boxd.it/1WxI,3
2018-08-22,Se7en,1995,https://boxd.it/29zs,3.5
2018-08-24,To All the Boys I've Loved Before,2018,https://boxd.it/gHec,3
2018-08-27,Crazy Rich Asians,2018,https://boxd.it/gfnK,4
2018-08-28,Children of Men,2006,https://boxd.it/1Y2i,4
2018-08-29,"Steamboat Bill, Jr.",1928,https://boxd.it/1v9u,4
2018-08-30,The 400 Blows,1959,https://boxd.it/2b1C,4.5
2018-09-01,Phantom of the Opera,1943,https://boxd.it/1Lni,3.5
2018-09-01,The Phantom of the Opera,1925,https://boxd.it/29bU,2.5
2018-09-02,Mission: Impossible - Fallout,2018,https://boxd.it/bSVc,3
2018-09-02,Gothika,2003,https://boxd.it/23y4,2.5
2018-09-03,The Phantom of the Opera,2004,https://boxd.it/1XHu,2
2018-09-03,The Miseducation of Cameron Post,2018,https://boxd.it/f6B2,4.5
2018-09-03,Jenny's Wedding,2015,https://boxd.it/bpgk,0.5
2018-09-04,Dog Day Afternoon,1975,https://boxd.it/29bg,4
2018-09-07,The Nun,2018,https://boxd.it/fBkw,2
2018-09-09,The Simpsons Movie,2007,https://boxd.it/6YU,3
2018-09-10,Jennifer's Body,2009,https://boxd.it/1Efw,2.5
2018-09-11,The Wolf Man,1941,https://boxd.it/1PG4,3
2018-09-11,Bambi II,2006,https://boxd.it/1QAQ,2
2018-09-16,The Conjuring,2013,https://boxd.it/4sr2,3.5
2018-09-16,The Amityville Horror,1979,https://boxd.it/1TPk,2
2018-09-17,Invasion of the Body Snatchers,1978,https://boxd.it/1SWk,3
2018-09-17,Two Night Stand,2014,https://boxd.it/8T3E,1.5
2018-09-22,A Simple Favor,2018,https://boxd.it/hq92,3
2018-09-22,The Dressmaker,2015,https://boxd.it/9sZy,4
2018-09-23,A Man Called Ove,2015,https://boxd.it/bHuY,3.5
2018-09-28,Pokémon 3: The Movie - Spell of the Unown,2000,https://boxd.it/1UUA,3
2018-09-29,Thoroughbreds,2017,https://boxd.it/dVHQ,3.5
2018-09-30,Christopher Robin,2018,https://boxd.it/eSj4,3
2018-09-30,Alien,1979,https://boxd.it/2awY,4
2018-10-01,Predator,1987,https://boxd.it/2b84,3
2018-10-01,The Predator,2018,https://boxd.it/bDw2,2
2018-10-03,Monster Trucks,2016,https://boxd.it/7OC8,1.5
2018-10-05,Braindead,1992,https://boxd.it/29Gy,3.5
2018-10-07,Blood Fest,2018,https://boxd.it/gW1i,1.5
2018-10-08,13 Ghosts,1960,https://boxd.it/1mL0,3
2018-10-09,The Wailing,2016,https://boxd.it/9fLy,3.5
2018-10-13,Suspiria,1977,https://boxd.it/1SNW,3.5
2018-10-20,Scream 4,2011,https://boxd.it/Zmc,2.5
2018-10-21,Little Evil,2017,https://boxd.it/bCIm,2.5
2018-10-21,A Nightmare on Elm Street,1984,https://boxd.it/2aw0,3.5
2018-10-21,A Nightmare on Elm Street Part 2: Freddy's Revenge,1985,https://boxd.it/1XiE,3
2018-10-23,Venom,2018,https://boxd.it/b8wA,3.5
2018-10-23,All the Boys Love Mandy Lane,2006,https://boxd.it/1Zmy,2
2018-10-26,Sick Girl,2006,https://boxd.it/b0UO,3
2018-10-27,Jenifer,2005,https://boxd.it/9vwY,1.5
2018-10-28,The Innkeepers,2011,https://boxd.it/kpu,3
2018-10-28,I Am the Pretty Thing That Lives in the House,2016,https://boxd.it/elo6,2.5
2018-10-28,Carrie,1976,https://boxd.it/20ZQ,4
2018-11-02,Halloween,2018,https://boxd.it/f0uE,3.5
2018-11-05,Goosebumps 2: Haunted Halloween,2018,https://boxd.it/fIKc,3
2018-11-12,Sleepaway Camp,1983,https://boxd.it/1PSY,2.5
2018-11-12,Sleepaway Camp II: Unhappy Campers,1988,https://boxd.it/1e2c,2.5
2018-11-12,Bohemian Rhapsody,2018,https://boxd.it/f1TK,4
2018-11-19,A Serious Man,2009,https://boxd.it/1RFW,3.5
2018-11-19,Sleepaway Camp III: Teenage Wasteland,1989,https://boxd.it/1e22,3
2018-11-19,Sleepaway Camp IV: The Survivor,1992,https://boxd.it/2tf8,0.5
2018-11-21,"People, Places, Things",2015,https://boxd.it/9QQA,3.5
2018-11-21,Return to Sleepaway Camp,2008,https://boxd.it/1cdW,1.5
2018-11-23,Disobedience,2017,https://boxd.it/ePFG,4
2018-11-25,Halloween 4: The Return of Michael Myers,1988,https://boxd.it/1U2S,2.5
2018-11-25,The Second Mother,2015,https://boxd.it/9Ydm,4
2018-11-27,Halloween 5: The Revenge of Michael Myers,1989,https://boxd.it/1U2e,2.5
2018-12-01,The Great Escape,1963,https://boxd.it/22kA,3.5
2018-12-01,Halloween: The Curse of Michael Myers,1995,https://boxd.it/1UVe,1.5
2018-12-01,The Game,1997,https://boxd.it/26vC,3
2018-12-02,Halloween H20: 20 Years Later,1998,https://boxd.it/1TgE,3
2018-12-03,Ralph Breaks the Internet,2018,https://boxd.it/edAy,4
2018-12-05,Hearts Beat Loud,2018,https://boxd.it/gReG,3.5
2018-12-11,Halloween: Resurrection,2002,https://boxd.it/1TQs,1.5
2018-12-15,Obvious Child,2014,https://boxd.it/7i3A,3.5
2018-12-16,Ringu,1998,https://boxd.it/26tw,3.5
2018-12-16,Frances Ha,2012,https://boxd.it/41Xg,3
2018-12-16,Desert Hearts,1985,https://boxd.it/2aFc,4
2018-12-17,Spider-Man: Into the Spider-Verse,2018,https://boxd.it/azpY,5
2018-12-28,Logan Lucky,2017,https://boxd.it/dZrs,3.5
2018-12-29,Pottersville,2017,https://boxd.it/eBmg,2.5
2019-01-01,Three Identical Strangers,2018,https://boxd.it/hDNO,3.5
2019-01-03,Aquaman,2018,https://boxd.it/9ru0,3.5
2019-01-05,I Know What You Did Last Summer,1997,https://boxd.it/2588,2
2019-01-05,I Still Know What You Did Last Summer,1998,https://boxd.it/257O,2.5
2019-01-06,I'll Always Know What You Did Last Summer,2006,https://boxd.it/257u,1
2019-01-08,Mary Poppins Returns,2018,https://boxd.it/e4nU,3.5
2019-01-12,Cujo,1983,https://boxd.it/1W8o,3
2019-01-12,Personal Best,1982,https://boxd.it/1rpo,3
2019-01-12,Colette,2018,https://boxd.it/gdM4,3.5
2019-01-13,The Christmas Chronicles,2018,https://boxd.it/ja7e,2.5
2019-01-13,A Nightmare on Elm Street 3: Dream Warriors,1987,https://boxd.it/1X9W,3
2019-01-13,Highlander,1986,https://boxd.it/20GE,2.5
2019-01-14,Saving Face,2004,https://boxd.it/1Fj0,4
